symbol,sector,water_intensity,water_targets,env_score,social_score,gov_score,country
MFI,Technology,,,,,,HONG KONG
MFIC,Financial Services,,,,,,UNITED STATES
MFICL,,,,,,,UNITED STATES
MFIN,Financial Services,,,,,,UNITED STATES
MG,Industrials,,,,,,UNITED STATES
MGA,Consumer Cyclical,,,,,,CANADA
MGEE,Utilities,,,,,,UNITED STATES
MGIC,Technology,,,,,,ISRAEL
MGIH,Consumer Cyclical,,,,,,HONG KONG
MGLD,Financial Services,,,,,,UNITED STATES
MGM,Consumer Cyclical,,,,,,UNITED STATES
MGN,Industrials,,,,,,MALAYSIA
MGNI,Communication Services,,,,,,UNITED STATES
MGNX,Healthcare,,,,,,UNITED STATES
MGPI,Consumer Defensive,,,,,,UNITED STATES
MGRC,Industrials,,,,,,UNITED STATES
MGRT,Technology,,,,,,HONG KONG
MGRX,Healthcare,,,,,,UNITED STATES
MGTX,Healthcare,,,,,,UNITED STATES
MGX,Healthcare,,,,,,UNITED STATES
MGY,Energy,,,,,,UNITED STATES
MGYR,Financial Services,,,,,,UNITED STATES
MH,Consumer Defensive,,,,,,UNITED STATES
MHH,Industrials,,,,,,UNITED STATES
MHK,Consumer Cyclical,,,,,,UNITED STATES
MHO,Consumer Cyclical,,,,,,UNITED STATES
MHUA,Healthcare,,,,,,CHINA
MI,Consumer Cyclical,,,,,,HONG KONG
MIAX,Financial Services,,,,,,UNITED STATES
MIDD,Industrials,,,,,,UNITED STATES
MIGI,Financial Services,,,,,,UNITED STATES
MIMI,Industrials,,,,,,HONG KONG
MIND,Technology,,,,,,UNITED STATES
MIR,Industrials,,,,,,UNITED STATES
MIRA,Healthcare,,,,,,UNITED STATES
MIRM,Healthcare,,,,,,UNITED STATES
MIST,Healthcare,,,,,,CANADA
MITK,Technology,,,,,,UNITED STATES
MITQ,Technology,,,,,,UNITED STATES
MITT,Real Estate,,,,,,UNITED STATES
MKC,Consumer Defensive,,,,,,UNITED STATES
MKC-V,Consumer Defensive,,,,,,UNITED STATES
MKL,Financial Services,,,,,,UNITED STATES
MKLY,Financial Services,,,,,,UNITED STATES
MKLYR,,,,,,,UNITED STATES
MKLYU,Financial Services,,,,,,UNITED STATES
MKSI,Technology,,,,,,UNITED STATES
MKTW,Financial Services,,,,,,UNITED STATES
MKTX,Financial Services,,,,,,UNITED STATES
MKZR,Real Estate,,,,,,UNITED STATES
MLAB,Technology,,,,,,UNITED STATES
MLACR,,,,,,,UNITED STATES
MLCI,Financial Services,,,,,,UNITED STATES
MLCO,Consumer Cyclical,,,,,,HONG KONG
MLEC,Healthcare,,,,,,CAYMAN ISLANDS
MLECW,Healthcare,,,,,,CAYMAN ISLANDS
MLGO,Technology,,,,,,CHINA
MLI,Industrials,,,,,,UNITED STATES
MLKN,Consumer Cyclical,,,,,,UNITED STATES
MLM,Basic Materials,,,,,,UNITED STATES
MLP,Real Estate,,,,,,UNITED STATES
MLR,Consumer Cyclical,,,,,,UNITED STATES
MLSS,Healthcare,,,,,,UNITED STATES
MLTX,Healthcare,,,,,,SWITZERLAND
MLYS,Healthcare,,,,,,UNITED STATES
MMA,Consumer Cyclical,,,,,,AUSTRALIA
MMC,Financial Services,,,,,,UNITED STATES
MMI,Real Estate,,,,,,UNITED STATES
MMLP,Energy,,,,,,UNITED STATES
MMM,Industrials,,,,,,UNITED STATES
MMS,Industrials,,,,,,UNITED STATES
MMSI,Healthcare,,,,,,UNITED STATES
MMTXU,Financial Services,,,,,,TAIWAN
MMYT,Consumer Cyclical,,,,,,INDIA
MNDO,Technology,,,,,,ISRAEL
MNDR,Healthcare,,,,,,SINGAPORE
MNDY,Technology,,,,,,ISRAEL
MNKD,Healthcare,,,,,,UNITED STATES
MNMD,Healthcare,,,,,,UNITED STATES
MNOV,Healthcare,,,,,,UNITED STATES
MNPR,Healthcare,,,,,,UNITED STATES
MNR,Energy,,,,,,UNITED STATES
MNRO,Consumer Cyclical,,,,,,UNITED STATES
MNSB,Financial Services,,,,,,UNITED STATES
MNSBP,Financial Services,,,,,,UNITED STATES
MNSO,Consumer Cyclical,,,,,,CHINA
MNST,Consumer Defensive,,,,,,UNITED STATES
MNTK,Basic Materials,,,,,,UNITED STATES
MNTN,Technology,,,,,,UNITED STATES
MNTS,Industrials,,,,,,UNITED STATES
MNTSW,Industrials,,,,,,UNITED STATES
MNY,Communication Services,,,,,,SINGAPORE
MNYWW,Communication Services,,,,,,SINGAPORE
MO,Consumer Defensive,,,,,,UNITED STATES
MOB,Industrials,,,,,,ISRAEL
MOBBW,Industrials,,,,,,ISRAEL
MOBX,Technology,,,,,,UNITED STATES
MOBXW,Technology,,,,,,UNITED STATES
MOD,Consumer Cyclical,,,,,,UNITED STATES
MODD,Healthcare,,,,,,UNITED STATES
MODG,Consumer Cyclical,,,,,,UNITED STATES
MOFG,Financial Services,,,,,,UNITED STATES
MOG-A,Industrials,,,,,,UNITED STATES
MOG-B,Industrials,,,,,,UNITED STATES
MOGO,Technology,,,,,,CANADA
MOGU,Consumer Cyclical,,,,,,CHINA
MOH,Healthcare,,,,,,UNITED STATES
MOLN,Healthcare,,,,,,SWITZERLAND
MOMO,Communication Services,,,,,,CHINA
MORN,Financial Services,,,,,,UNITED STATES
MOS,Basic Materials,,,,,,UNITED STATES
MOV,Consumer Cyclical,,,,,,UNITED STATES
MOVE,Healthcare,,,,,,UNITED STATES
MP,Basic Materials,,,,,,UNITED STATES
MPAA,Consumer Cyclical,,,,,,UNITED STATES
MPB,Financial Services,,,,,,UNITED STATES
MPC,Energy,,,,,,UNITED STATES
MPLT,Healthcare,,,,,,UNITED STATES
MPLX,Energy,,,,,,UNITED STATES
MPTI,Technology,,,,,,UNITED STATES
MPU,Communication Services,,,,,,SINGAPORE
MPW,Real Estate,,,,,,UNITED STATES
MPWR,Technology,,,,,,UNITED STATES
MPX,Consumer Cyclical,,,,,,UNITED STATES
MQ,Technology,,,,,,UNITED STATES
MRAM,Technology,,,,,,UNITED STATES
MRBK,Financial Services,,,,,,UNITED STATES
MRC,Energy,,,,,,UNITED STATES
MRCC,Financial Services,,,,,,UNITED STATES
MRCY,Industrials,,,,,,UNITED STATES
MREO,Healthcare,,,,,,UNITED KINGDOM
MRK,Healthcare,,,,,,UNITED STATES
MRKR,Healthcare,,,,,,UNITED STATES
MRM,Consumer Cyclical,,,,,,JAPAN
MRNA,Healthcare,,,,,,UNITED STATES
MRNO,Real Estate,,,,,,UNITED KINGDOM
MRNOW,Real Estate,,,,,,UNITED KINGDOM
MRP,Real Estate,,,,,,UNITED STATES
MRSN,Healthcare,,,,,,UNITED STATES
MRT,Technology,,,,,,TURKEY
MRTN,Industrials,,,,,,UNITED STATES
MRUS,Healthcare,,,,,,NETHERLANDS
MRVI,Healthcare,,,,,,UNITED STATES
MRVL,Technology,,,,,,UNITED STATES
MRX,Financial Services,,,,,,UNITED KINGDOM
MS,Financial Services,,,,,,UNITED STATES
MSA,Industrials,,,,,,UNITED STATES
MSAI,Technology,,,,,,UNITED STATES
MSAIW,Technology,,,,,,UNITED STATES
MSB,Basic Materials,,,,,,UNITED STATES
MSBI,Financial Services,,,,,,UNITED STATES
MSBIP,Financial Services,,,,,,UNITED STATES
MSC,Consumer Cyclical,,,,,,HONG KONG
MSCI,Financial Services,,,,,,UNITED STATES
MSDL,Financial Services,,,,,,UNITED STATES
MSEX,Utilities,,,,,,UNITED STATES
MSFT,Technology,,,,,,UNITED STATES
MSGE,Consumer Cyclical,,,,,,UNITED STATES
MSGM,Communication Services,,,,,,UNITED STATES
MSGS,Communication Services,,,,,,UNITED STATES
MSGY,Industrials,,,,,,HONG KONG
MSI,Technology,,,,,,UNITED STATES
MSIF,Financial Services,,,,,,UNITED STATES
MSM,Industrials,,,,,,UNITED STATES
MSN,Technology,,,,,,UNITED STATES
MSPR,Healthcare,,,,,,UNITED STATES
MSPRW,Healthcare,,,,,,UNITED STATES
MSPRZ,Healthcare,,,,,,UNITED STATES
MSS,Consumer Defensive,,,,,,UNITED STATES
MSTR,Technology,,,,,,UNITED STATES
MSW,Industrials,,,,,,HONG KONG
MT,Basic Materials,,,,,,LUXEMBOURG
MTA,Basic Materials,,,,,,CANADA
MTB,Financial Services,,,,,,UNITED STATES
MTC,Technology,,,,,,HONG KONG
MTCH,Communication Services,,,,,,UNITED STATES
MTD,Healthcare,,,,,,UNITED STATES
MTDR,Energy,,,,,,UNITED STATES
MTEK,Technology,,,,,,ISRAEL
MTEKW,Technology,,,,,,ISRAEL
MTEN,Industrials,,,,,,CHINA
MTEX,Consumer Defensive,,,,,,UNITED STATES
MTG,Financial Services,,,,,,UNITED STATES
MTH,Consumer Cyclical,,,,,,UNITED STATES
MTLS,Technology,,,,,,BELGIUM
MTN,Consumer Cyclical,,,,,,UNITED STATES
MTNB,Healthcare,,,,,,UNITED STATES
MTR,Energy,,,,,,UNITED STATES
MTRN,Basic Materials,,,,,,UNITED STATES
MTRX,Industrials,,,,,,UNITED STATES
MTSI,Technology,,,,,,UNITED STATES
MTSR,Healthcare,,,,,,UNITED STATES
MTUS,Basic Materials,,,,,,UNITED STATES
MTVA,Healthcare,,,,,,UNITED STATES
MTW,Industrials,,,,,,UNITED STATES
MTX,Basic Materials,,,,,,UNITED STATES
MTZ,Industrials,,,,,,UNITED STATES
MU,Technology,,,,,,UNITED STATES
MUFG,Financial Services,,,,,,JAPAN
MUNX,,,,,,,UNITED STATES
MUR,Energy,,,,,,UNITED STATES
MURA,Healthcare,,,,,,IRELAND
MUSA,Consumer Cyclical,,,,,,UNITED STATES
MUX,Basic Materials,,,,,,CANADA
MVBF,Financial Services,,,,,,UNITED STATES
MVIS,Technology,,,,,,UNITED STATES
MVO,Energy,,,,,,UNITED STATES
MVST,Consumer Cyclical,,,,,,UNITED STATES
MVSTW,Consumer Cyclical,,,,,,UNITED STATES
MWA,Industrials,,,,,,UNITED STATES
MWG,Industrials,,,,,,SINGAPORE
MWYN,Consumer Cyclical,,,,,,UNITED STATES
MX,Technology,,,,,,SOUTH KOREA
MXC,Energy,,,,,,UNITED STATES
MXCT,Healthcare,,,,,,UNITED STATES
MXL,Technology,,,,,,UNITED STATES
MYE,Consumer Cyclical,,,,,,UNITED STATES
MYFW,Financial Services,,,,,,UNITED STATES
MYGN,Healthcare,,,,,,UNITED STATES
MYND,Consumer Defensive,,,,,,UNITED STATES
MYNZ,Healthcare,,,,,,GERMANY
MYO,Healthcare,,,,,,UNITED STATES
MYPS,Communication Services,,,,,,UNITED STATES
MYPSW,Communication Services,,,,,,UNITED STATES
MYRG,Industrials,,,,,,UNITED STATES
MYSE,Technology,,,,,,UNITED STATES
MYSEW,Technology,,,,,,UNITED STATES
MYSZ,Technology,,,,,,ISRAEL
MZTI,Consumer Defensive,,,,,,UNITED STATES
NAAS,Consumer Cyclical,,,,,,CHINA
NABL,Technology,,,,,,UNITED STATES
NAGE,Healthcare,,,,,,UNITED STATES
NAII,Consumer Defensive,,,,,,UNITED STATES
NAK,Basic Materials,,,,,,CANADA
NAKA,Healthcare,,,,,,UNITED STATES
NAKAW,Healthcare,,,,,,UNITED STATES
NAMI,Communication Services,,,,,,CHINA
NAMM,Basic Materials,,,,,,CAYMAN ISLANDS
NAMMW,Basic Materials,,,,,,CAYMAN ISLANDS
NAMS,Healthcare,,,,,,NETHERLANDS
NAMSW,Healthcare,,,,,,NETHERLANDS
NAOV,Healthcare,,,,,,UNITED STATES
NAT,Energy,,,,,,BERMUDA
NATH,Consumer Cyclical,,,,,,UNITED STATES
NATL,Technology,,,,,,UNITED STATES
NATR,Consumer Defensive,,,,,,UNITED STATES
NAUT,Healthcare,,,,,,UNITED STATES
NAVI,Financial Services,,,,,,UNITED STATES
NAVN,Technology,,,,,,UNITED STATES
NB,Basic Materials,,,,,,UNITED STATES
NBBK,Financial Services,,,,,,UNITED STATES
NBHC,Financial Services,,,,,,UNITED STATES
NBIS,Communication Services,,,,,,NETHERLANDS
NBIX,Healthcare,,,,,,UNITED STATES
NBN,Financial Services,,,,,,UNITED STATES
NBP,Healthcare,,,,,,UNITED STATES
NBR,Energy,,,,,,BERMUDA
NBTB,Financial Services,,,,,,UNITED STATES
NBTX,Healthcare,,,,,,FRANCE
NBXG,Financial Services,,,,,,UNITED STATES
NBY,Healthcare,,,,,,UNITED STATES
NC,Energy,,,,,,UNITED STATES
NCDL,Financial Services,,,,,,UNITED STATES
NCEL,Healthcare,,,,,,SWITZERLAND
NCEW,Industrials,,,,,,HONG KONG
NCI,Consumer Cyclical,,,,,,HONG KONG
NCL,Consumer Cyclical,,,,,,UNITED STATES
NCLH,Consumer Cyclical,,,,,,UNITED STATES
NCMI,Communication Services,,,,,,UNITED STATES
NCNA,Healthcare,,,,,,UNITED KINGDOM
NCNO,Technology,,,,,,UNITED STATES
NCPL,Financial Services,,,,,,UNITED STATES
NCPLW,Financial Services,,,,,,UNITED STATES
NCRA,Consumer Defensive,,,,,,TAIWAN
NCSM,Energy,,,,,,UNITED STATES
NCT,Industrials,,,,,,HONG KONG
NCTY,Financial Services,,,,,,CHINA
NDAQ,Financial Services,,,,,,UNITED STATES
NDLS,Consumer Cyclical,,,,,,UNITED STATES
NDMO,Financial Services,,,,,,UNITED STATES
NDRA,Healthcare,,,,,,UNITED STATES
NDSN,Industrials,,,,,,UNITED STATES
NE,Energy,,,,,,UNITED STATES
NECB,Financial Services,,,,,,UNITED STATES
NEE,Utilities,,,,,,UNITED STATES
NEGG,Consumer Cyclical,,,,,,UNITED STATES
NEM,Basic Materials,,,,,,UNITED STATES
NEN,Real Estate,,,,,,UNITED STATES
NEO,Healthcare,,,,,,UNITED STATES
NEOG,Healthcare,,,,,,UNITED STATES
NEON,Technology,,,,,,SWEDEN
NEOV,Industrials,,,,,,UNITED STATES
NEOVW,Industrials,,,,,,UNITED STATES
NEPH,Healthcare,,,,,,UNITED STATES
NERV,Healthcare,,,,,,UNITED STATES
NESR,Energy,,,,,,UNITED STATES
NET,Technology,,,,,,UNITED STATES
NETD,Financial Services,,,,,,UNITED STATES
NETDU,Financial Services,,,,,,UNITED STATES
NETDW,Financial Services,,,,,,UNITED STATES
NEU,Basic Materials,,,,,,UNITED STATES
NEUP,Healthcare,,,,,,UNITED STATES
NEWP,Basic Materials,,,,,,CANADA
NEWT,Financial Services,,,,,,UNITED STATES
NEWTH,,,,,,,UNITED STATES
NEXA,Basic Materials,,,,,,LUXEMBOURG
NEXM,Basic Materials,,,,,,CANADA
NEXN,Communication Services,,,,,,ISRAEL
NEXT,Energy,,,,,,UNITED STATES
NFBK,Financial Services,,,,,,UNITED STATES
NFE,Energy,,,,,,UNITED STATES
NFG,Energy,,,,,,UNITED STATES
NFGC,Basic Materials,,,,,,CANADA
NFLX,Communication Services,,,,,,UNITED STATES
NG,Basic Materials,,,,,,CANADA
NGD,Basic Materials,,,,,,CANADA
NGG,Utilities,,,,,,UNITED KINGDOM
NGL,Energy,,,,,,UNITED STATES
NGNE,Healthcare,,,,,,UNITED STATES
NGS,Energy,,,,,,UNITED STATES
NGVC,Consumer Defensive,,,,,,UNITED STATES
NGVT,Basic Materials,,,,,,UNITED STATES
NHC,Healthcare,,,,,,UNITED STATES
NHI,Real Estate,,,,,,UNITED STATES
NHICW,Financial Services,,,,,,UNITED STATES
NHPAP,Real Estate,,,,,,UNITED STATES
NHPBP,Real Estate,,,,,,UNITED STATES
NHTC,Consumer Cyclical,,,,,,UNITED STATES
NI,Utilities,,,,,,UNITED STATES
NIC,Financial Services,,,,,,UNITED STATES
NICE,Technology,,,,,,ISRAEL
NINE,Energy,,,,,,UNITED STATES
NIO,Consumer Cyclical,,,,,,CHINA
NIPG,Communication Services,,,,,,SWEDEN
NISN,Industrials,,,,,,CHINA
NITO,Basic Materials,,,,,,ISRAEL
NIU,Consumer Cyclical,,,,,,CHINA
NIVF,Healthcare,,,,,,THAILAND
NIVFW,Healthcare,,,,,,THAILAND
NIXX,Industrials,,,,,,UNITED STATES
NIXXW,Industrials,,,,,,UNITED STATES
NJR,Utilities,,,,,,UNITED STATES
NKE,Consumer Cyclical,,,,,,UNITED STATES
NKLR,Utilities,,,,,,ITALY
NKSH,Financial Services,,,,,,UNITED STATES
NKTR,Healthcare,,,,,,UNITED STATES
NKTX,Healthcare,,,,,,UNITED STATES
NL,Industrials,,,,,,UNITED STATES
NLOP,Real Estate,,,,,,UNITED STATES
NLSPW,Healthcare,,,,,,SWITZERLAND
NLY,Real Estate,,,,,,UNITED STATES
NMAI,Financial Services,,,,,,UNITED STATES
NMAX,Communication Services,,,,,,UNITED STATES
NMCO,Financial Services,,,,,,UNITED STATES
NMFC,Financial Services,,,,,,UNITED STATES
NMG,Basic Materials,,,,,,CANADA
NMIH,Financial Services,,,,,,UNITED STATES
NMM,Industrials,,,,,,GREECE
NMR,Financial Services,,,,,,JAPAN
NMRA,Healthcare,,,,,,UNITED STATES
NMRK,Real Estate,,,,,,UNITED STATES
NMTC,Healthcare,,,,,,UNITED STATES
NN,Technology,,,,,,UNITED STATES
NNAVW,Technology,,,,,,UNITED STATES
NNBR,Industrials,,,,,,UNITED STATES
NNDM,Technology,,,,,,UNITED STATES
NNE,Industrials,,,,,,UNITED STATES
NNI,Financial Services,,,,,,UNITED STATES
NNN,Real Estate,,,,,,UNITED STATES
NNNN,Healthcare,,,,,,GERMANY
NNOX,Healthcare,,,,,,ISRAEL
NNVC,Healthcare,,,,,,UNITED STATES
NOA,Energy,,,,,,CANADA
NOAH,Financial Services,,,,,,CHINA
NOC,Industrials,,,,,,UNITED STATES
NODK,Financial Services,,,,,,UNITED STATES
NOEM,Financial Services,,,,,,UNITED STATES
NOEMR,,,,,,,UNITED STATES
NOEMU,Financial Services,,,,,,UNITED STATES
NOEMW,Financial Services,,,,,,UNITED STATES
NOG,Energy,,,,,,UNITED STATES
NOK,Technology,,,,,,FINLAND
NOMA,Consumer Cyclical,,,,,,UNITED STATES
NOMD,Consumer Defensive,,,,,,UNITED KINGDOM
NOTE,Technology,,,,,,UNITED STATES
NOTV,Healthcare,,,,,,UNITED STATES
NOV,Energy,,,,,,UNITED STATES
NOVT,Technology,,,,,,UNITED STATES
NOW,Technology,,,,,,UNITED STATES
NP,Financial Services,,,,,,UNITED STATES
NPAC,Financial Services,,,,,,UNITED STATES
NPACU,Financial Services,,,,,,UNITED STATES
NPACW,Financial Services,,,,,,UNITED STATES
NPB,Financial Services,,,,,,UNITED STATES
NPCE,Healthcare,,,,,,UNITED STATES
NPCT,Financial Services,,,,,,UNITED STATES
NPFD,Financial Services,,,,,,UNITED STATES
NPK,Industrials,,,,,,UNITED STATES
NPKI,Energy,,,,,,UNITED STATES
NPO,Industrials,,,,,,UNITED STATES
NPT,Consumer Cyclical,,,,,,CHINA
NPWR,Industrials,,,,,,UNITED STATES
NRC,Healthcare,,,,,,UNITED STATES
NRDS,Communication Services,,,,,,UNITED STATES
NRDY,Technology,,,,,,UNITED STATES
NREF,Real Estate,,,,,,UNITED STATES
NRG,Utilities,,,,,,UNITED STATES
NRGV,Utilities,,,,,,UNITED STATES
NRIM,Financial Services,,,,,,UNITED STATES
NRIX,Healthcare,,,,,,UNITED STATES
NRP,Energy,,,,,,UNITED STATES
NRSN,Healthcare,,,,,,ISRAEL
NRSNW,Healthcare,,,,,,ISRAEL
NRT,Energy,,,,,,UNITED STATES
NRXP,Healthcare,,,,,,UNITED STATES
NRXPW,Healthcare,,,,,,UNITED STATES
NRXS,Healthcare,,,,,,UNITED STATES
NSA,Real Estate,,,,,,UNITED STATES
NSC,Industrials,,,,,,UNITED STATES
NSIT,Technology,,,,,,UNITED STATES
NSP,Industrials,,,,,,UNITED STATES
NSPR,Healthcare,,,,,,UNITED STATES
NSRX,Healthcare,,,,,,ISRAEL
NSSC,Industrials,,,,,,UNITED STATES
NSTS,Financial Services,,,,,,UNITED STATES
NSYS,Healthcare,,,,,,UNITED STATES
NTAP,Technology,,,,,,UNITED STATES
NTB,Financial Services,,,,,,BERMUDA
NTCL,Technology,,,,,,CHINA
NTCT,Technology,,,,,,UNITED STATES
NTES,Communication Services,,,,,,CHINA
NTGR,Technology,,,,,,UNITED STATES
NTHI,Healthcare,,,,,,UNITED STATES
NTIC,Basic Materials,,,,,,UNITED STATES
NTIP,Industrials,,,,,,UNITED STATES
NTLA,Healthcare,,,,,,UNITED STATES
NTNX,Technology,,,,,,UNITED STATES
NTR,Basic Materials,,,,,,CANADA
NTRA,Healthcare,,,,,,UNITED STATES
NTRB,Healthcare,,,,,,UNITED STATES
NTRBW,Healthcare,,,,,,UNITED STATES
NTRP,Consumer Cyclical,,,,,,UNITED STATES
NTRS,Financial Services,,,,,,UNITED STATES
NTRSO,Financial Services,,,,,,UNITED STATES
NTSK,Technology,,,,,,UNITED STATES
NTST,Real Estate,,,,,,UNITED STATES
NTWK,Technology,,,,,,UNITED STATES
NTWO,Financial Services,,,,,,UNITED STATES
NTWOU,Financial Services,,,,,,UNITED STATES
NTWOW,Financial Services,,,,,,UNITED STATES
NTZ,Consumer Cyclical,,,,,,ITALY
NU,Financial Services,,,,,,BRAZIL
NUAI,Technology,,,,,,UNITED STATES
NUAIW,Technology,,,,,,UNITED STATES
NUE,Basic Materials,,,,,,UNITED STATES
NUKK,Technology,,,,,,UNITED STATES
NUKKW,Technology,,,,,,UNITED STATES
NUS,Consumer Defensive,,,,,,UNITED STATES
NUTR,Consumer Cyclical,,,,,,INDONESIA
NUTX,Healthcare,,,,,,UNITED STATES
NUVB,Healthcare,,,,,,UNITED STATES
NUVL,Healthcare,,,,,,UNITED STATES
NUWE,Healthcare,,,,,,UNITED STATES
NVA,Basic Materials,,,,,,AUSTRALIA
NVAWW,Basic Materials,,,,,,AUSTRALIA
NVAX,Healthcare,,,,,,UNITED STATES
NVCR,Healthcare,,,,,,SWITZERLAND
NVCT,Healthcare,,,,,,UNITED STATES
NVDA,Technology,,,,,,UNITED STATES
NVEC,Technology,,,,,,UNITED STATES
NVFY,Consumer Cyclical,,,,,,UNITED STATES
NVGS,Energy,,,,,,UNITED KINGDOM
NVMI,Technology,,,,,,ISRAEL
NVNI,Technology,,,,,,BRAZIL
NVNIW,Technology,,,,,,BRAZIL
NVO,Healthcare,,,,,,DENMARK
NVR,Consumer Cyclical,,,,,,UNITED STATES
NVRI,Industrials,,,,,,UNITED STATES
NVS,Healthcare,,,,,,SWITZERLAND
NVST,Healthcare,,,,,,UNITED STATES
NVT,Industrials,,,,,,UNITED KINGDOM
NVTS,Technology,,,,,,UNITED STATES
NVVE,Consumer Cyclical,,,,,,UNITED STATES
NVVEW,Consumer Cyclical,,,,,,UNITED STATES
NVX,Industrials,,,,,,AUSTRALIA
NWBI,Financial Services,,,,,,UNITED STATES
NWE,Utilities,,,,,,UNITED STATES
NWFL,Financial Services,,,,,,UNITED STATES
NWG,Financial Services,,,,,,UNITED KINGDOM
NWGL,Basic Materials,,,,,,MACAU
NWL,Consumer Defensive,,,,,,UNITED STATES
NWN,Utilities,,,,,,UNITED STATES
NWPX,Basic Materials,,,,,,UNITED STATES
NWS,Communication Services,,,,,,UNITED STATES
NWSA,Communication Services,,,,,,UNITED STATES
NWTG,Consumer Cyclical,,,,,,UNITED STATES
NX,Industrials,,,,,,UNITED STATES
NXDR,Communication Services,,,,,,UNITED STATES
NXDT,Real Estate,,,,,,UNITED STATES
NXE,Energy,,,,,,CANADA
NXG,Financial Services,,,,,,UNITED STATES
NXGL,Healthcare,,,,,,UNITED STATES
NXGLW,Healthcare,,,,,,UNITED STATES
NXL,Healthcare,,,,,,UNITED STATES
NXPI,Technology,,,,,,NETHERLANDS
NXPL,Technology,,,,,,UNITED STATES
NXPLW,Technology,,,,,,UNITED STATES
NXRT,Real Estate,,,,,,UNITED STATES
NXST,Communication Services,,,,,,UNITED STATES
NXT,Technology,,,,,,UNITED STATES
NXTC,Healthcare,,,,,,UNITED STATES
NXTT,Technology,,,,,,CHINA
NXXT,Utilities,,,,,,UNITED STATES
NYAX,Technology,,,,,,ISRAEL
NYC,Real Estate,,,,,,UNITED STATES
NYMTH,,,,,,,UNITED STATES
NYT,Communication Services,,,,,,UNITED STATES
NYXH,Healthcare,,,,,,BELGIUM
O,Real Estate,,,,,,UNITED STATES
OABI,Healthcare,,,,,,UNITED STATES
OABIW,Healthcare,,,,,,UNITED STATES
OACC,Financial Services,,,,,,UNITED STATES
OACCU,Financial Services,,,,,,UNITED STATES
OACCW,Financial Services,,,,,,UNITED STATES
OAKU,Financial Services,,,,,,CANADA
OAKUU,Financial Services,,,,,,CANADA
OBA,Financial Services,,,,,,CANADA
OBAWU,Financial Services,,,,,,CANADA
OBAWW,Financial Services,,,,,,CANADA
OBDC,Financial Services,,,,,,UNITED STATES
OBE,Energy,,,,,,CANADA
OBIO,Healthcare,,,,,,UNITED STATES
OBK,Financial Services,,,,,,UNITED STATES
OBLG,Technology,,,,,,UNITED STATES
OBT,Financial Services,,,,,,UNITED STATES
OC,Industrials,,,,,,UNITED STATES
OCC,Technology,,,,,,UNITED STATES
OCCI,Financial Services,,,,,,UNITED STATES
OCCIN,Financial Services,,,,,,UNITED STATES
OCCIO,Financial Services,,,,,,UNITED STATES
OCFC,Financial Services,,,,,,UNITED STATES
OCFT,Technology,,,,,,CHINA
OCG,Consumer Cyclical,,,,,,HONG KONG
OCGN,Healthcare,,,,,,UNITED STATES
OCS,Healthcare,,,,,,SWITZERLAND
OCSL,Financial Services,,,,,,UNITED STATES
OCUL,Healthcare,,,,,,UNITED STATES
ODC,Basic Materials,,,,,,UNITED STATES
ODD,Consumer Defensive,,,,,,ISRAEL
ODFL,Industrials,,,,,,UNITED STATES
ODP,Consumer Cyclical,,,,,,UNITED STATES
ODV,Basic Materials,,,,,,CANADA
ODVWZ,Basic Materials,,,,,,CANADA
OEC,Basic Materials,,,,,,LUXEMBOURG
OESX,Industrials,,,,,,UNITED STATES
OFAL,Industrials,,,,,,UNITED STATES
OFG,Financial Services,,,,,,UNITED STATES
OFIX,Healthcare,,,,,,UNITED STATES
OFLX,Industrials,,,,,,UNITED STATES
OFS,Financial Services,,,,,,UNITED STATES
OFSSO,,,,,,,UNITED STATES
OGCP,Real Estate,,,,,,UNITED STATES
OGE,Utilities,,,,,,UNITED STATES
OGEN,Healthcare,,,,,,UNITED STATES
OGI,Healthcare,,,,,,CANADA
OGN,Healthcare,,,,,,UNITED STATES
OGS,Utilities,,,,,,UNITED STATES
OHI,Real Estate,,,,,,UNITED STATES
OI,Consumer Cyclical,,,,,,UNITED STATES
OII,Energy,,,,,,UNITED STATES
OIS,Energy,,,,,,UNITED STATES
OKE,Energy,,,,,,UNITED STATES
OKLO,Utilities,,,,,,UNITED STATES
OKTA,Technology,,,,,,UNITED STATES
OKUR,Healthcare,,,,,,UNITED STATES
OKYO,Healthcare,,,,,,UNITED KINGDOM
OLB,Technology,,,,,,UNITED STATES
OLED,Technology,,,,,,UNITED STATES
OLLI,Consumer Defensive,,,,,,UNITED STATES
OLMA,Healthcare,,,,,,UNITED STATES
OLN,Basic Materials,,,,,,UNITED STATES
OLP,Real Estate,,,,,,UNITED STATES
OLPX,Consumer Cyclical,,,,,,UNITED STATES
OM,Healthcare,,,,,,UNITED STATES
OMAB,Industrials,,,,,,MEXICO
OMC,Communication Services,,,,,,UNITED STATES
OMCC,Financial Services,,,,,,UNITED STATES
OMCL,Healthcare,,,,,,UNITED STATES
OMDA,Healthcare,,,,,,UNITED STATES
OMER,Healthcare,,,,,,UNITED STATES
OMEX,Basic Materials,,,,,,UNITED STATES
OMF,Financial Services,,,,,,UNITED STATES
OMH,Real Estate,,,,,,SINGAPORE
OMI,Healthcare,,,,,,UNITED STATES
OMSE,Energy,,,,,,SINGAPORE
ON,Technology,,,,,,UNITED STATES
ONB,Financial Services,,,,,,UNITED STATES
